County Name,Median,Total,2.5,7.5,12.5,17.5,22.5,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5
107,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
108,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
109,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
110,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
111,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
112,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
113,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
114,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
115,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
116,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
117,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
118,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
119,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
120,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
121,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
122,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
123,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
124,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
125,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
126,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
127,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
128,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
129,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
130,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
131,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
132,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
133,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
134,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
135,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
136,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
137,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
138,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
139,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
140,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
141,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
142,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
143,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
144,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
145,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
146,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
147,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
148,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
149,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
150,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
151,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
152,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
153,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
154,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
155,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
156,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
157,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
158,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
159,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
160,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
161,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
162,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
163,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
164,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
165,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
166,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
167,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
168,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
169,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
170,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
171,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
172,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
173,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
174,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
175,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
176,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
177,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
178,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
179,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
180,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
181,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
182,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
183,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
184,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
185,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
186,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
187,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
188,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
189,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
190,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
191,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
192,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
193,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
194,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
195,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
196,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
197,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
198,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
199,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
200,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
201,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
202,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
203,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
204,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
205,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
206,48.65800755,92.5,4482,4451,4848,4949,4848,4949,3970,4848,4949,4848,4949,5375,4848,4949,4848,4949,4848,4949,4848
